pos,মনে দাগ কেটে দিয়েছো। কুয়েট তোমাদের পেয়ে ধন্য।
pos,ভূতের আশীর্বাদ
pos,এত জোস 👏👌 ২ক১২ ব্যাচের সবাই জোস♥♥♥
pos,"আর সন্দেহ নাই, কুয়েট ইতিহাসে সেরা র‍্যাগ করতে যাইতেসি আমরা"
pos,রঙিন মানুষ।
pos,সত্যি কথা বলতে ক্যাম্পাসের ভাল আপুদের মধ্যে উনি অন্যতম ।।আপনাদের মিস করব কিনা বলার অপেক্ষা রাখে না :( :(  কানডা পুরা ফাটায়ে দিছেন... আর কেবল আপ দেওয়া শুরু করছি...বহুত আছে বহুত...
pos,"বুবুজেলার সাথে সাথে বিদায়ের ঘণ্টা বেজে গেলো। জীবনের সেরা ৪টি বছর কাটাইছি কুয়েটে। জীবনের বাকি সময়টা হয়তো এই ৪টি বছরকেই মিস করবে। ভালোবাসি কুয়েট, ভালো থেকো কুয়েট!!"
pos,"ব্যান্ড স্বর্গে ফিরে এসেছে কুয়েট। স্বর্গে যাইতেছি ,অনেক বাধা বিপত্তি পেরিয়ে 😍"
pos,"বছরের একমাত্র দিন যেদিন আমরা র‍্যাগ এর আসল মানে বুঝতে পারি ""ছিন্ন বস্ত্র"" আর আমরা খালি গায়ে সারাদিন ঘুরতে পারি :P :P"
pos,"""আজ চিৎকার করে গান গাইলাম। শুরু হয়েছিলো গতকাল বিকাল থেকে। অসাধারণ সময় পার করলাম আর পেলাম বহুদিন ধরে খুঁজে চলা প্রশ্নের উত্তর।ধন্যবাদ #বর্ণিল_বারো <3"""
pos,কুয়েট লাইফ এ শোনা সবচেয়ে সুন্দর কাভার। এতো জোশ ক্যামনে গাইলা Angon দা??? *_*
pos,"এর জন্যেই তুমি মাশরাফী.......  <3 <3 :-) ফ্যান ঢুকে পড়সে খেলার মাঝে, তার সাথে হাত মিলায়ে, তারে তুমি সিকিউরিটির হাতে তুইলা না দিয়া, যেভাবে সেভ করলা, তা তোমার কাছেই দেখা সম্ভব!!! :-) :-)"
pos,কোয়েলের ডিমের পুষ্টিগুণ ও উপকারিতা জেনে নিন।
pos,"এ ভাষণ শুধু বাংলাদেশের মানুষের জন্য নয়, সারা বিশ্বের মুক্তিকামী মানুষের অনুপ্রেরণা।"
pos,জনগণের সচেতনতার জন্য.......?আপনার কিছু দায়িত্ব আছে 😊😊আপনি তা ঠিক মত পালন করছেন তো.?এই সুন্দর #বাংলাদেশ আমাদের সবার.😊😊আপনি দেশের জন্য এমন কিছু করুন জাতে আমি বাংলাদেশি হিসেবে গর্ব হয় 😊😊জয় বাংলা 😊😊
pos,"পানি উন্নয়ন বোর্ড এর ""উপ-সহকারী প্রকৌশলী (সিভিল)"" পদে যেসকল ভাই ও বোনেরা আবেদন করেছেন তাদের জন্য সুখবর আছে। পূর্বের বিজ্ঞাপিত 68 টি পদের সাথে আরোও পদ যোগ হওয়ার কথা রয়েছে। তাই প্রস্তুতি ভালো করে নিন।"
pos,<3 Share করে সবাইরে দেখার  সুযোগ করে দেন । ধন্যবাদ <3
pos,"#বাংলাদেশ আওয়ামীলীগের সাংগঠনিক সম্পাদক  #ব্যারিষ্টার মহিবুল হাসান চৌধুরী নওফেল কে ২০ নং দেওয়ান বাজার ওয়ার্ড যুবলীগের পক্ষ থেকে ফুল দিয়ে শুভেচ্ছা জানাচ্ছি নগর যুবলীগের সদস্য ছাবের আহমদ, আমি, ও শুভ♥♥♥♥♥"
pos,আজ বাংলাদেশ অনেক কোঁপাইছে | জেতার জন্য একটু জিরা পানি খাওয়া দরকার সাবাশ #বাংলাদেশ
pos,"প্রিয় >#মাসরাফি বাহিনি!আজ সারা বাংলা তোমাদের দিকে তাকিয়ে আছে।সেই ২০১২ সালটা ভুলতে চাই।চাইনা কাঁদতে,চাই হাসতে। তোমরা কি পারবে বাংলার ১৬ কোটি মানুৃষকে হাসাতে?আমরা তোমাদের কাছে চাই ১৬ কোটি মানুষের ২০১৬ এশিয়া শিরোপা।তোমরা পারবে ইনশাআল্লাহ!"
pos,#মাসরাফি ভাই এবং তার ছোট ভাইমুরসালিনের সাথে স্টবেরি তোলো নিয়ে ব্যাস্ত আছে! ছবিটা কিন্তু অসাধারণ লাগছে আমার কাছে!!!!!!
pos,ওকে
pos,আজকের দিন টা সত্যি ঈ বাংলাদেশ এর জন্নে গরবের। এমন একজন জন্মেছিল এই বাংলার বুেক। যার জন্নে বাংগালি হিসেবে আমরা আনন্দিত।
pos,অভিনন্দন বস #মাসরাফি বিন মর্তুজা। অভিনন্দন তোমার দলকে। আজ আমরা হেরে গেছি তাতে আমি ফিরে আসবো আরো কঠীণ পদার্থ হয়ে। ইনশাআল্লাহ।
pos,"শুভ জন্মদিন #মাসরাফি ভাই,  তুমি আছো কোটি বাঙ্গালির হৃদয়ে।"
pos,"রোহিঙ্গারা বাংলাদেশের জন্য বড় সমস্যা, সমাধান প্রয়োজন"
pos,মুসলিম সংখ্যালঘু রোহিঙ্গাদের মিয়ানমারে ফেরত পাঠাতে ইন্দোনেশিয়ার সহযোগিতা
pos,খালেদা জিয়ার বিরুদ্ধে করা নাইকো দুর্নীতি মামলার কার্যক্রম স্থগিত করেছেন..
pos,আস্তে আস্তেই কর
pos,জয় বাংলা কনসার্টে তারুণ্যের বাধ ভাঙা উচ্ছ্বাস
pos,বিশ্ব যখন তটস্থ তখন আমরা জঙ্গিবাদ নিয়ন্ত্রণ করেছি
pos,"নাসরীন স্মৃতি পদক পেলেন অঞ্জলী, বুলবুলি, ফিরোজা"
pos,সহমত!!! (Y)
pos,এ্যাডভেঞ্জার কাকে বলে জানতে হলে এখানে আসতে হবে। মাত্র দুজনের দল হলে সেটা আরও বেশি রোমাঞ্চের সৃষ্টি করে। ছবির চেয়েও অনেক সুন্দর জায়গাটা। আমরা যখন সেখানে পৌছলাম তখন সবাই ফিরে গিয়েছিল। হাতে সময় কম থাকায় সম্পূর্ণটা দেখতে না পারলেও যতটুকু দেখতে পেরেছি আবার টেনে নেবার জন্য যথেষ্ট।
pos,"জাতির শিক্ষিত অংশের দায়িত্ব জাতির জন্য আধুনিক বিশ্বের সাথে তাল মিলিয়ে একটা রোডম্যাপ তৈরি করা; ভোট হবে, নীতি নিয়ে তর্ক হবে, তবে রোডম্যাপের বেলায় যেন জাতীয় ঐক্য থাকে; ৭ই মার্চ ঐতিহাসিকভাবে সেই রকমই ১টি দিন।"
pos,"প্রতি বছর মিলিয়ে দেখা সম্ভব, আমরা ঠিক পথে আছি কিনা!"
pos,"মানুষ যদি এই দিনটিকে সঠিকভাবে বুঝেন, এখন যারা সরকার চালাচ্ছেন, সবাই তখন কাজ করতে শিখতেন।"
pos,ভাল বলেছেন। + +
pos,এইদিনটি ছিল মানুষের আশা ও প্রত্যয়ের দিন।
pos,ভালো কিছু জানলাম। সুন্দর বলেছেন। হ্যা সম্ভব।
pos,এটি ছিল শেখ সাহেব ও মানুষের মাঝে সবচেয়ে ঘনিস্ট সম্পর্কের বড়দিন।
pos,"অল্পেতেই বুঝিয়ে দিয়েছেন , ১৯৭১ এর উত্তাল দিনগুলোর শিক্ষা আমাদের কোন দিক-নির্দেশনা পাওয়ার আশায় দাঁড় করে রেখেছিলো আসমুদ্র হিমাচল জনস্রোতের ভীড়ে ।"
pos,ছাত্র রাজনীতিবিদরা রোডম্যাপ তৈরি করতে পারবে না; দরকার দেশের প্রফেশানেল এক হয়ে জাতিকে আধুনিক বিশ্বে স্হান দেয়ার পথ বের করা।
pos,"৭ই মার্চের ভাষণ ছিল শেখ সাহেবের জীবনের শ্রেস্ঠ ভাষণ; জাতির সেই সন্ধিক্ষণে দিক-নির্দেশনার দরকার ছিলো; সাধারণ মানুষ তখন বড় এক বিপ্লবের মুখোমুখি; সেখান থেকে বাংগালীদের কোনদিকে যাওয়া উচিত, কি করা উচিত, সামনে কি আছে, মানুষ জানতে চেয়েছিলেন; প্রচন্ড চাপ ছিলো শেখ সাহেবের উপর; তিনি সেদিন অবস্হার পরিপ্রক্ষিতে যতদুর সম্ভব নির্দেশনা দিয়েছিলেন। এই দিনটি সাধারণ বাংগালীকে ঐক্যবদ্ধ করেছিল, আগত দিনগুলো সম্পর্কে কিছুটা আভাস দিয়েছিল; এই দিনটি আজও বেঁচে আছে।"
pos,"বিজ্ঞাপন টা দেখে at first এটাই মাথায় আসছিল, কিন্তু মনের ভাব এত ভালভাবে প্রকাশ করতে পারি না :) ।লেখাটা ভালো লাগল :) ."
pos,"রামস আবার যিদান আর মাদ্রিদ কে বাঁচাইল, রোনাল্ডো ও বাঁচছে , যে সুযগ মিস করসে ঐটা মিস অফ দা সেঞ্চুরি হবে"
pos,tell us about urslef. এইটা একটা মাস্ট প্রস্ন। উত্তর রেডি থাকা জরুরি। কুয়েট এর স্টুডেন্ট এই প্রস্নে এক লাইন বলে থেমে যাওয়া বেমানান। এই প্রস্নটা একটা অনেক বড় সুযোগ নিজের নলেজ বাউন্ডারি জানিয়ে দেয়ার।
pos,ভালো ইম 😗
pos,দুয়া করি সবাই নিজের স্বপ্ন পুরন করতে পারুক।
pos,খুলনা প্রকৌশল ও প্রযুক্তি বিশ্ববিদ্যালয়ের চ্যান্সেলর মহামান্য রাষ্ট্রপতি মোঃ আব্দুল হামিদ স্যারের সাথে কথা চলছে। এই বছরের নভেম্বরের শেষ বা ডিসেম্বরের প্রথম সপ্তাহে কনভোকেশন অনুষ্ঠিত হবে ইনশাল্লাহ। চ্যান্সেলর স্যার চূড়ান্ত তারিখ দিলে বিস্তারিত জানানো হবে। ধন্যবাদ।।
pos,চলে যাব। কিন্তু বারবার ফিরে আসবো ভালোবাসার বৃষ্টির ফোঁটা হয়ে।
pos,"নারী দিবসে'নারীদের প্রতি শুভেচ্ছা,শ্রদ্ধা ও ভালোবাসা।"
pos,"উত্তর প্রদেশের বেনারাস শহরে ছুটি কাটাতে এসেছেন গগনবাবু। ছুটি কাটানোর জন্য বেনারাস শহর যে কীরকম তা হাড়ে হাড়ে টের পাচ্ছেন তিনি, তীর্থযাত্রীদের ভীড়ে জান যায় যায় অবস্থা। তবে গঙ্গার খোলা হাওয়া শান্তির যে পরশ বুলিয়ে যাচ্ছে তাও কম না, অন্তত কলকাতার মত শহরে এ জিনিস আশা করাই পাপ।"
pos,সুযগ তো সবসময়ই থাকে
pos,#আল্লাহ 'র শানে এতো সুন্দর একটি মিনার দেখার সৌভাগ্য কখনও হয়নি ! এমন সুন্দর মহান একটি কাজ যাঁরা আইডিয়া দিয়েছেন বাস্তবায়ন করেছেন আল্লাহ তাদের জান্নাত বাসি করুন -আমিন
pos,"আমি খেলা দেখতেসিলাম , নেপলি মাদ্রিদ ের চেয়ে অনেক ভালো খেলতেসিল, অন্তত আরও একটা গোল খুব সহজেই পাইতে পারতো"
pos,খাও
pos,"মনোজগতের রহস্যময়তা বলে বোঝানোর মতো নয়। সেইসব রহস্যময়তা যৌক্তিকভাবে, বিজ্ঞানসম্মতভাবে  ব্যাখ্যা করার জন্যই মনোবিজ্ঞান।"
pos,নারীর অধিকারকে নারীকেই অর্জন করতে হবে। অপমানের গ্লানী গায়ে মেখে বসে থাকতে চলবে না। এটাই হোক নারীদের আজকের দিনের শপথ।
pos,একদম ঠিক কথা বলেছেন ভাই
pos,"শয়তান অনেক দূরদর্শীতাসম্পন্ন, কিন্তু আল্লাহর রহমতে আমি বর্তমানে এই নোংরা যুক্তি থেকে মুক্ত হয়েছি।"
pos,ঐ ওয়েব এ আরও অনেক লেখা আছে ।। পড়তে পারিস
pos,যাকে আল্লাহ হেদায়েত দানের ইচ্ছা করেন আল্লাহ তার অন্তর ইসলামের জন্যে খুলে দেন
pos,"দেখা হইছিলো... :D বুঝিতেছিলামনা কি বলবো,,,ভুং-চুং একটা ঝটিকা কনভারসেশন হয়ে গেলো.... :3 যাহোক,,ভালো ছিলো ব্যাপরটা...  <3 আপু ভালো আছে,শান্ত বড়, আপনার মতোই মে বি...  ;)"
pos,ভালোবাসা প্রতীক (হার্ট সিম্বল) দেবার ব্যাপারে আমি মনে হচ্ছে একটু বেশীই আন্তরিক। যেকোন বয়সী যে কোন মানুষকে হার্ট দিয়ে বেড়াচ্ছি নির্দ্বীধায়। ভালোবাসা নিয়ে কার্পন্য করা শিখিনি কোনদিন।
pos,"ভারতের আইপিএলে প্রায়ই এই সুন্দরীকে দেখেন, জানেন কে এই বিখ্যাত সুন্দরী?"
pos,"মোবাইল দিয়া যে এই টাইপ সুন্দর ছবি উঠবে, চিন্তাই করি নাই.. ভালো লাগছে দোস্ত"
pos,প্রকৃতি প্রেমে পড়ে এদেশের মানুষের সুখে। চোখ ধাঁধানো রঙে জীবন এখানে রঙিন। এদেশের নিঃশ্বাসজুড়ে রঙের বৈচিত্র্য আর নজর কাড়া সৌন্দর্য। লাল-নীল-হলদে মায়াজালে জড়িয়ে রাখে এই বাংলা। আর বাংলার সব রঙ নিয়েই 'উজালা পেইন্টস'-এর জীবনের আহ্বান।
pos,আজ নারী দিবস ছিলো। আম্মাকে দেখলাম সারাদিন রান্না বান্না এটা ওটা অনেক কাজ করতে। শেষে দেখলাম আমার জন্যে পুঁটি মাছের শুটকি রান্না করিয়াছে। যেটা আমার অনেক পছন্দের। আমিও ভালো মতন খেয়ে দেয়ে আম্মারে অনেক খুশি করিলাম। এবং তিনি অনেক খুশি।
pos,"""সেইন্ট মার্টিন যাওয়ার পথে এই পাখিগুলোর কাজকর্ম দেখে মাথা খারাপ হয়নি এমন মানুষ মনে হয়না খুঁজে পাওয়া যাবে :Dস্লো মোশনে সেই অসাধারণ মুহুর্তটুকু """
pos,আল্লাহ আপনারে দশটা বিয়ে করার তৌফিক দান করুক।
pos,ফর্সা মেয়েরা গরজিয়াস হতে পারে। হতে পারে স্মার্ট কিন্তু মায়াবতী শুধু কালো আর শ্যামলা মেয়েদের অধিকারে 💜
pos,ঘন কঠীন বরফ ভেঙ্গে উক্তর মেরু পয়েন্টে যেতে সক্ষম যাত্রীবাহী ‘50 Years of Victory’ নামের জাহাজ
pos,বরফ ভেঙ্গে জাহাজের নীল সাগরের জলে ভেসে চলার মাহেন্দ্র ক্ষন
pos,উত্তর মেরু বিন্দু সাইন পোস্টের চারদিকে গোল হয়ে দাঁড়িয়ে বিখ্যাত রাউন্ড ডেনস দিয়ে সকলে মিলে সেলিব্রেশন করা হয় আনন্দ সহকারে
pos,গিলমটস পাথীদের উড়ে চলার মনোরম দৃশ্য
pos,দ্বীপমালা এলাকায় পানির নীচেও রয়েছে সুন্দর প্রবাল ও জীববৈচিত্র । সমুদ্রের এ অংশে জাহাজ আসলে সেসময় বড় স্ক্রীনের ডিসপ্লেতে যা দেখানো হয় নীচে তার কয়েকটা দেয়া হল ।
pos,আর্কটিক সাগরের তলদেশে বসবাসকারী বিস্ময়কর কিছু মাছের সাথেও দেয়া হয় পরিচয় করিয়ে জাহাজে এক্সপার্ট গ্রুপ মিটিংএ
pos,বাংলাদেশের উত্তর প্রান্তের তেতুলিয়ার মহানন্দা নদীর বরফসম পানি ও প্রকৃতির অপরূপ দৃশ্য ।
pos,"বৈচিত্রময় বিবিধ প্রকারে, ধন্য মানি জন্মে ছিলাম সুজলা সুফলা চিরসবুজ এই বাংলাদেশে ।"
pos,ধন্যবাদ এতক্ষন সাথে থাকার জন্য ।
pos,প্রথম মন্তব্য দারকারী হিসাবে রইল বিশেষ ধন্যবাদ । শুভেচ্ছা জানবেন ।
pos,উত্তর গোলার্ধের ৯০ ডিগ্রী লিখে তার উপরে সুপারস্ক্রিপ্ট ০ লিখলে তা ৯০ এর সাথে লেগে যায় বলে ৯০০ হয়ে গেছে । এটা আমার কোন টাইপো ভুল ছিলনা এটা এখানকার সিসটেম লস । সামুতে অক্ষরের উপরে সুপারস্ক্রীপ্ট লিখতে পারছিনা । ধন্যবাদ টাইপোটি ধরিয়ে দেয়ার জন্য ।
pos,শেষ পর্বও ভালো লাগলো।অবাক হলাম বরফের চাক ভেদ করে জাহাজ চলা দেখে।শুভ সন্ধ্যা ভাই।
pos,অনেক ধন্যবাদ সঠিক উচ্চারণটি জানানোর জন্য ।  শুভেচ্ছা রইল ।
pos,"আপনি অনেক শ্রম ও ভাবনা দিয়ে পোস্ট লিখেছেন, অনেক প্রশংসার যোগ্য"
pos,ধন্যবাদ । গুণীজনদের প্রসংসা সবসময় অনুপ্রেরনা জোগায় । অনেক শুভেচ্ছা রইল ।
pos,"ধন্যবাদ, কথা শুনে লেগেছে ভালো । অনেক শুভেচ্ছা রইল ।"
pos,ছবি ও বিবরণ অনেক ভাল লেগেছে ।
pos,ভাল লাগার অনুভবের জন্য ধন্যবাদ ।শুভেচ্ছা রইল ।
pos,অসম্ভব সুন্দর পোষ্ট। অনেক কিছু অগোচরে ছিল যা আপনার মাধ্যমে গোচরে আসল বরাবরের মতোই।
pos,"ধন্যবাদ মুল্যবান মন্তব্যের জন্য । আমাদেরকে আসলেই এখন দেশের দক্ষীনের দিকেই বেশী টানে । দেশের বরেন্য নেতা শেরে বাংলা ও মাওলানা ভাষানী আনেক টানাটানি করেছিলেন যেন উত্তরের গাড়ো ও জয়ন্তি পাহাড়টা যেন আমাদের ভাগে পরে । কিন্তু জিন্নার তারাহুরায় ভারতের ভাগে সবকিছু দিয়ে কেটে পড়ায় তা হয়ে উঠেনি । তানা হলে উত্তরের দার্জিলীংটাও পরত আমাদেরই ভাগে , আর এরকম হলে দলে দলে লোকজন যেতো উত্তরের দিকে ।"
pos,আছি কিন্তু। আশা করি বরাবরের মত অসাধারন হবে এ পর্বও। পরে এসে বিস্তারিত কথা হবে ইনশাআল্লাহ।
pos,"অনেক ধন্যবাদ নকিব ভাই ,আপনার মুল্যবান সুন্দর সুন্দর কথামালা শুনার অপেক্ষায় রইলাম ।"
pos,আমি রাত দশটার পরে আর জাগি না। ডাক্তারের নির্দেশ। তাই আপাতত শুধু ছবি ও ক্যাপশন গুলো দেখে গেলাম। আগামী কাল পড়বো ইনশাআল্লাহ।
pos,জীবন কখনও থেমে থাকে না। জীবনের শেষ বলে কিছু নাই। গল্পের পর্ব গুলোর পরিবর্তন খালি।
pos,যেদিন খুব টাকা হবে সেদিন এই ভিড়ে একদিনের জন্য হলেও হারাতে যাব। ♥♥♥ দোয়া করবেন সবাই। 😊😊😊
pos,আমি যাবো এইখানে 😍😍 ওল্ড ট্রাফোর্ড 😘
pos,আমার মত পচা না অবশ্যই। 😂😜 ভালো অনেক।
pos,ডি মারিয়া আউট ইঞ্জুর্ড।অভিনন্দন বার্সা
pos,তারপরও আমরা ভালোবাসি যা কিছু আমরা ভালোবাসি।
pos,হবে
pos,হারব না
pos,খারাপ না
pos,নষ্ট হবে না
pos,বন্ধ না
pos,"মহিউদ্দিন স্যার যখন আজকে শেষ ক্লাস নিতেছিল, তখন ১ম বেঞ্চ থেকে বার বার আমি পিছিয়ে তাকিয়ে আমার ক্লাসের বন্ধুগুলার প্রিয় মুখগুলো দেখতে ছিলাম......আর ভাবতে ছিলাম, শেষদিনের মত ভার্সিটি লাইফে ক্লাস করতেছি!! :) <3 ভাল থাকিস ৩১০,৩০৯,৩০৭,৩০৬ আর বিজ্ঞান ভবনের রুমগুলো!! :) ভাল থাকিস বন্ধুগুলোর প্রিয় মুখগুলো....:D :Dভাল রাখিস সবাইকে!! <3"
pos,"বাডি Topu বলেছিল, ইতিহাস হবে । ইতিহাস হয়েছে :D"
pos,গর্তে ঢুকে গেছি :/ বাট নিসন্দেহে এইটা গেম অফ দ্যা সেঞ্চুরী! :) অসাধারণ!
pos,"Neymar,,,,,,খেলাটা Neymar ঘুরাই দিয়েছে অদ্ভুত,,,,,রেস্পেক্ট বার্সা (y)"
pos,এই আনন্দের কোনো অনুভুতি নেই
pos,"বরাবরের মতোই নর্থ ম্যাগনেটিক পোলের চৌম্বকত্বে পাঠককে আটকে রাখার পোস্ট । ছবি , লেখা, তথ্যে ভরপুর এমন পোষ্ট সামুর পাতায় জমাট বরফের শৈল শিখরের মতোই মাথা তুলে থাকুক ।"
pos,"""এ জন্যেই লোকে বলে হায়রে কপাল মন্দ চোখ থাকিতে অন্ধ ।তা নাহলে কেন ভাল করে তাকিয়ে দেখিনি এতদিন আপনার নিকের মাঝখানে থাকা চিহ্নটি অবিকল উত্তর মেরুর ইন্টারন্যশনাল সাইন পোস্ট । আপনি যে আমার অনেক আগেই সেখানে পুতে এসেছেন , ভাল করে তা দেখা হল এখন । উত্তরের এই মেগনেটিক পুলের চৌম্বকেই যে টানছে সকলকেই, তাই তো হতে পেরেছেন সকলের প্রিয় শ্রদ্ধেয় আহমেদ জী এস ভাই । :) প্রসংসায় আপ্লুত, কামনা করি সর্বদা পাব এমনটাই । অনেক শুভেচ্ছা রইল ।"""
pos,"শ্বেতশুভ্র পেঁচার ফ্যান হয়ে গেলাম ,এত সুন্দর !! চমৎকার সব ছবিতে সাজানো পোষ্ট ।অনেক অনেক ধন্যবাদ"
pos,আমরা ইতিহাস দেখিনা। ইতিহাস খুঁজিনা। ইতিহাস তৈরি করি!
pos,বার্সা এবার চ্যাম্পিয়ন্স লিগ জিতবে। লিখে রাখতে পারেন।
pos,"লক্ষ্য যদি থাকে অটুট,বিশ্বাস থাকে হৃদয়েদেখা হবেই হবে চ্যাম্পিয়নস লীগের কোয়ার্টারে; ইতিহাস তৈরী করে দেখালাম; জাস্ট কান্না আসছে, জীবনের সব কষ্ট ভুলে গেলাম"
pos,০% সম্ভাবনাকে ১০০% বাস্তবতায় রুপান্তর করার ক্ষমতা রাখে বার্সা। :) আমাদের ফরওয়ার্ড লাইন আপ ম্যাচ যেতাতে স্ট্রং এনাফ। :)
pos,"আমার মনে হয় ucl এর ইতিহাসের সেরা খেলা দেখল সবাই.......!!!!!!ইতিহাস মানেই বার্সা আর বার্সা মানেই ইতিহাস, রাত জাগা সার্থক হল।"
pos,আজ এই বার্সা অন্তপ্রান ভাই কুরজায়া'র অবদান আমরা কখনো ভুলব না
pos,সুনদর হয়েছে আপু
pos,মামনি অনেক সুন্দর লাগছে তোমাকে।
pos,বিশ্বের সবচেয়ে ধনী ব্যক্তিদের তালিকায় সালমান এফ রহমান
pos,নানা নানি ভাল থাক সুখি হও
pos,নানু খুব সুন্দর লাগছে
pos,হাজার বছরের শ্রেষ্ঠ রাত।
pos,"আল্লাহ আপনার জীবনকে সুন্দর করুক,আপনাকে নেক হায়াত দান করুক,আপনার মা বাবার সেবা করার তাওফিক দান করুক এবং আল্লাহর দীন প্রচার করার তাওফিক দান করুন"
pos,খুব শীঘ্রই
pos,অসুবিধা হচ্ছে না
pos,চট্টগ্রামের লোকজন কই? বার্সার এই অকল্পনীয় জয়ের জন্যে চট্টগ্রামে ফুটবল ফ্রিক থেকে বার্সা ফ্যানরা মিলে একটা পার্টি করার অনুরোধ করছি।।
pos,অভাবনীয় জয়
pos,বার্সাকে নিয়ে চ্যানেল 24 এর অসাধারন প্রতিবেদন
pos,অতুলনীয় আনন্দ
pos,এককথায় অপরাজেয়
pos,ন্যু ক্যাম্পের গর্জন শুনা যায়?? ;) 😍 ইউরোপিয়ান ফুটবলের সবচেয়ে বড় স্টেডিয়াম! পৃথিবী'র অন্যতম বড় ফ্যান বেজ ও
pos,আমাদের ইতিহাস এর জন্য পিছনে তাকাতে হয়না... আমরা আট মিনিটেই ইতিহাস সৃষ্টি করতে পারি।
pos,অমূল্য অর্জনের ইতিহাস
pos,বাংলাদেশের নির্যাতিতা গৃহকর্মীদের ৮৫% গৃহকর্ত্রী দ্বারা নির্যাতনের শিকার।
pos,নারীদেরকেও নারী নির্যাতন করা বন্ধ করতে হবে।
pos,"শুধু ""নারী"" নয় ""মানুষকে"" নির্যাতন না করার শিক্ষা দিন  আপনার সন্তানকে -শুধু নারী নয় ""মানুষকে"" শ্রদ্ধা করার শিক্ষা দিন"
pos,সর্বকালের সেরা প্রত্যাবর্তন
pos,এমনেই ভাল লাগে আপনেরে আর ভাই যখন আদর কইরা শিল্পপতি কইয়া ডাকেন তখন আরও ভাললাগে
pos,"ভাই, আপনি অনেক ব্যস্ত জানি। সবার আগে ক্যারিয়ার, এরপর যদি কোন সময় হয়, তাহলে গ্রুপে শুধু হালকা একটু ঢুঁ মেরে যাইয়েন। আপনাকে ছাড়া ফুটবল ক্যান্টিন অসম্পূর্ণ লাগে। আর দোয়া করি যাতে আপনার দুঃসময় কেটে ভাল সময় তাড়াতাড়িই আসে। আমি ফুটবল থেকেও অনেক সময় বাস্তব জীবনে অনুপ্রেরণা খুঁজি। বার্সেলোনা এমন কামব্যাক করতে পারলে আপনিও পারবেন :)"
pos,ছবিটা দেখে আমার ও খুব দেখা করতে ইচ্ছা করতাছে সবার সাথে
pos,"বৃষ্টি আমার যতটা ভালো লাগে,তার ছেয়ে বেশি ভালো লাগে বৃষ্টি হওয়ার আগের আকাশটা"
pos,সেরা ট্রল 😂😂
pos,মরহুম জননেতা জিল্লুর রহমানের জন্মদিনে জানাই পরম শ্রদ্ধা আর ভালবাসা।
pos,আশাই একমাত্র ভেলা।
pos,সোনার বাংলাদেশ
pos,একদা বিনোদনমূলক সন্ধ্যায় ......
pos,আজকের ট্রেনিং এ নেইমার। উড়তেছে খুশিতে :)
pos,শুভ জন্মদিন ইভান রেকিটিচ । রাইভালে টিমে খেলা সবচেয়ে প্রিয় খেলোয়ার :)
pos,নেইমার বড় মঞ্চের বড় তারকা। বরাবরই বড় ম্যাচে নেইমারের পারফর্মেন্স থাকে চোখ ধাঁধাঁনো
pos,"আমি মনে করি, ফুটবল বিশ্বে এটা সুন্দর একটি সন্ধ্যা ছিল যা ফুটবল ইতিহাসের বর্ষানুক্রমিক ইতিবৃত্তে লেখা থাকবে। আমার মনে হয় না, এর আগে কোনো দল এত ভালোভাবে ঘুরে দাঁড়াতে পেরেছে।"
pos,আহ্হা! এতক্ষণে বেটা লাইনে আসছে...☺
pos,"বার্সেলোনার ঐতিহাসিক কামব্যাকে সকল প্লেয়ার দের ১০০% এফোর্টের পাশাপাশি এই ব্যক্তিটার অবদানও অনেক।সারা সিজন ধরে ক্রিটিসিজম শুনতে থাকা,প্রথম লেগে ৪-০ তে হারা,বাজে টিম সিলেকশন নিয়ে প্রশ্নের মুখোমুখি হওয়া,সিজন শেষে বার্সেলনা ছাড়ার ঘোষনা প্রভৃতি ঝামেলার মধ্যে দিয়ে যাওয়ার পরও দলের সাথে হাল ধরে ছিলেন। আমার মতে, দলটাকে ইন্সপায়ার করার জন্যও তার অবদান অনেক।৪-০ এর পর ২ সপ্তাহ দলকে এট্যাকিং মেন্টালিটি তে সাজানো অনেকখানি অবদান আছে ইনার। একদম ঠিক সময়ে রবার্তোকে মিডে শিফট করে ৩-৪-৩ এ খেলানোর জন্য ট্রেনিং করানো আসলেই সাহসের কাজ। তার মধ্যে টিমে ডিফেন্স এরর ছিল।তো সব মিলিয়ে ৩-৪-৩ একটা গ্যাম্বল ছিল যেটা ভালভাবেই কাজ করেছে।"
pos,"লিগের এখনও আসল অংশ টা বাকি, ইউ সি এল এরও আসল অংশ বাকি।এখন দেখা যাক বার্সেলনা কতদূর যেতে পারে,লুইস এনরিকের সামনে সুযোগ আছে ট্রেবল জেতার মাধ্যমে বার্সা কোচিং ক্যারিয়ার শেষ করার। আবারও, এনরিকের প্রতি আমার সর্বোচ্চ সম্মান। (y)"
